x,y,z,vx,vy,vz
35.58954253865194,10.52964773552109,56.658249550386586,8.866065935142064e-05,0.0003349504855322006,0.00044991796146812103
24.030646908667105,35.996391333931435,20.006410975821673,6.621257935373904e-05,0.00025312211374193036,0.0002691491081008865
40.54707992317743,32.874081533829056,54.99943284798003,5.348613019048332e-05,0.00044556795069027456,0.00021533028796840014
59.39225992009336,28.528241379631886,41.370473893356134,0.00017507941933538894,0.0005331810539274283,0.00036718477730441306
52.53770653688262,30.188920013368016,26.670930747603535,8.169980363032833e-05,0.0001987811764571128,0.0003020246284932899
133.48782731240487,55.35974936851179,64.44694802806403,0.00020422220903318122,0.0004749043227924722,0.0003791985363529702
82.26202214650678,35.39849708849766,39.0664761763975,9.726410128402106e-05,0.0002907076658717982,0.00022047992644518312
41.64761496343656,45.33724935637015,20.145257010799273,0.0001856868215417318,0.0002814705000931193,0.0002996767414812726
46.50648579418665,43.26357839469857,56.75158942887835,0.00012352010859449834,0.00024437543796310314,0.00022928153654590253
25.522297598201092,22.850574519667177,79.09385958179065,0.00020257422692622766,0.000441563481164227,0.000361015405838865
33.84262982391998,48.01816305089166,37.146459157545536,2.233789843944426e-05,0.00038571828108051803,0.0003223594825773446
52.267540291850516,48.69444300587752,35.2560024190967,0.00015668358080049298,0.00030633145856132587,0.0002919088736551221
51.92130055233332,26.074176573965662,40.7777330561412,6.580678707190593e-05,0.0005085611159440893,0.0002866665687144074
30.410587491683767,14.783513661347587,24.084409573814863,0.00014853932229585477,0.0003148342873393525,0.0002941531397945561
37.064774238095644,30.108404207985014,76.77925611178698,0.00011815172623636251,0.00030221297394550123,0.00043475984877920084
58.22862832294782,45.625374484237454,44.28247397212946,0.0001156195416256873,0.0004051428559195316,0.00035636719467827926
43.662648784689814,35.43924841160906,15.459428234464562,7.015411851134906e-05,0.0002797498873051383,0.0002408861857705265
36.066538610178675,41.50321555679759,26.835019924022475,0.00017892613545435893,0.0002501968334181292,0.00027340297016898856
22.15790304104469,16.61240196262823,31.99468849145728,7.928705648162358e-05,0.0003471483526850478,0.00020251472598529127
29.306571966386542,35.64348143470806,55.41208008149523,0.00010609179378069528,0.0002632135920063511,0.0002484736625891257
24.082010493108683,39.91688847470463,57.71093707170458,0.0001591455929946378,0.0003072171618578121,0.0004454875213132354
