Mamba Train,LSTM Train,Mamba Test,LSTM Test
0.4257320999749936,0.31184029998257756,0.01248989999294281,0.012328799988608807
0.43412399996304885,0.31646269996417686,0.012139600003138185,0.012599599955137819
0.4253762000007555,0.31598090002080426,0.011882700026035309,0.012050900026224554
0.42231759999413043,0.3105060000088997,0.012154099997133017,0.012491900008171797
0.42496370000299066,0.31119029998080805,0.012294200016185641,0.01228989998344332
0.4187893000198528,0.31777249998413026,0.012342799978796393,0.0123417999711819
0.4243654999881983,0.3185323000070639,0.012525700032711029,0.012813300010748208
0.4372016999986954,0.32038099999772385,0.012269600003492087,0.012412299984134734
0.421291199978441,0.31343789998209104,0.012226400023791939,0.012469500012230128
0.4343551000347361,0.3073943000053987,0.01273160002892837,0.012616800027899444
0.44057179999072105,0.30575229995884,0.012139400001615286,0.011948300001677126
0.43532749998848885,0.32026070001302287,0.016354700026568025,0.0123979999916628
0.4406769999768585,0.31562349997693673,0.012146900000516325,0.01204850000794977
0.43650870001874864,0.30908080004155636,0.012074699974618852,0.012298000045120716
0.4203012000070885,0.3138636000221595,0.012269500002730638,0.012413999997079372
0.4347437999676913,0.3125215999898501,0.01228989998344332,0.012099999992642552
0.42173930001445115,0.30907750001642853,0.012348799966275692,0.012160599988419563
0.42200269998284057,0.31427889998303726,0.0121818000334315,0.012459099991247058
0.42501319997245446,0.30747270002029836,0.012368700001388788,0.0121256000129506
0.42087349999928847,0.3668549999711104,0.012301500013563782,0.012158300029113889
0.4286163000506349,0.3121183000039309,0.012043600028846413,0.012056699953973293
0.4347698999918066,0.31691850000061095,0.012249999970663339,0.012224600010085851
0.42823800002224743,0.31189030001405627,0.01238169998396188,0.012469700013753027
0.4222151999711059,0.30918430001474917,0.0123297999962233,0.012137000041548163
0.4264676000457257,0.3101987999980338,0.01204260002123192,0.01213129999814555
0.42190300003858283,0.3086077999905683,0.012164899962954223,0.01812139997491613
0.4286568000097759,0.3120189000037499,0.012252599990461022,0.012344099988695234
0.424295200034976,0.30948649998754263,0.01211810001404956,0.012097000028006732
0.4265647000283934,0.3099441999802366,0.012002700008451939,0.012071100005414337
0.4288403000100516,0.31046609999611974,0.01203949999762699,0.012300799950025976
0.4290514999884181,0.3172997999936342,0.012333500024396926,0.012142199964728206
0.4334652999532409,0.32021390000591055,0.01212390000000596,0.012116400001104921
0.42159530002390966,0.3077033000299707,0.012056200008373708,0.012471699970774353
0.42561950004892424,0.3155292000155896,0.01232700003311038,0.012067899981047958
0.42119110003113747,0.30980369995813817,0.012198399985209107,0.012354600010439754
0.4206115999841131,0.3135404999484308,0.012731899973005056,0.012358299980405718
0.42940600001020357,0.30893970001488924,0.012131900002714247,0.012228399980813265
0.4282388999708928,0.31635560002177954,0.012213599984534085,0.012291099992580712
0.4219164000242017,0.30887710000388324,0.01238329999614507,0.012169699999503791
0.4216929000103846,0.3106234000297263,0.012191100046038628,0.012222799996379763
0.42736069997772574,0.31177450000541285,0.012377800012473017,0.012214899994432926
0.42981599998893216,0.31195119995390996,0.012058500025887042,0.01219209999544546
0.41925979999359697,0.3126872000284493,0.012139600003138185,0.012382499990053475
0.43779860000358894,0.31573439994826913,0.012018399953376502,0.012441899976693094
0.42070960003184155,0.3193415999994613,0.012372899975162,0.012266999983694404
0.43105700000887737,0.3176826999988407,0.012484199949540198,0.012175399984698743
0.4207917000167072,0.312260199978482,0.012256300018634647,0.012264299963135272
0.42638180003268644,0.3281530999811366,0.012330900004599243,0.012277100002393126
0.42063670000061393,0.30696789996000007,0.012004399963188916,0.012084400048479438
0.4336563000106253,0.31199100002413616,0.011960299976635724,0.01230780000332743
0.45295440003974363,0.31025729997782037,0.012373899982776493,0.0122793999616988
0.43781030003447086,0.31695350003428757,0.012326699972618371,0.012184700055513531
0.4270594999543391,0.3143394000362605,0.012456800031941384,0.012178500008303672
0.423644200025592,0.31319180002901703,0.012081600027158856,0.011906400031875819
0.4206259999773465,0.3127546000177972,0.012370900018140674,0.011884799983818084
0.4248986999737099,0.30854689999250695,0.012421599996741861,0.012419400038197637
0.4353819999960251,0.3173620000015944,0.01247049996163696,0.012105200032237917
0.4262752999784425,0.32851329998811707,0.012092699995264411,0.012288200028706342
0.4337167999474332,0.32392140000592917,0.01226780004799366,0.011999200040008873
0.43806930002756417,0.30581879999954253,0.012271099956706166,0.012178300006780773
0.449118799995631,0.32478020002599806,0.012174900039099157,0.012314499996136874
0.4240845000022091,0.31990429997676983,0.012174899980891496,0.012205100036226213
0.4425889000413008,0.3150024999631569,0.012155499949585646,0.012145700049586594
0.42744479997782037,0.30789050000021234,0.012451699993107468,0.012374799989629537
0.42651640000985935,0.3186451999936253,0.012241500022355467,0.012159199977759272
0.4267987000057474,0.3104789999779314,0.013256400008685887,0.01204850000794977
0.42657929996494204,0.3199956999742426,0.012266999983694404,0.013289699971210212
0.4250733000226319,0.32000110001536086,0.01202319998992607,0.012252699991222471
0.4229514999897219,0.31117070000618696,0.012109899951610714,0.012122599990107119
0.4189329000073485,0.3141059000045061,0.012373199977446347,0.012665199988987297
0.4230743999942206,0.30912829999579117,0.012282799987588078,0.012233299959916621
