in_proj,conv1d,x_proj,dt_proj,out_proj
30.158898191463695,143.30621355912814,11.383538414186322,90.48971107998712,1.2926714673673787
26.040984588168097,159.99699391654678,7.629629317622163,92.29777581429134,0.9949902192212554
36.569414621853,143.78905601874263,20.626122508052323,91.1836631838566,0.9956593173157284
29.38209585646901,153.29089812824486,10.527255925946498,92.86707161904971,1.1717672056552442
30.748426892429087,132.7108549195644,5.38981486163591,95.924796974775,0.707798858260413
35.010974057134966,148.46508178416465,14.71068908011054,92.28992050271539,1.0634233605439325
32.997828091996446,150.17107173859628,21.902102604727173,100.19310893545364,1.44099711135508
31.1867641273592,149.39166538594762,6.577402405145222,95.70446198592802,1.0482902733596013
32.06831768025655,138.39842501131267,19.99668236053779,77.92731031072117,1.3161205035064878
28.45988392081223,148.06297825841804,8.84015221449804,87.2640103839009,1.2743772178733963
25.401017122987827,153.9787866233919,18.898852546232035,98.61873659560305,0.9068988450117436
30.08283805365248,153.9392525533288,15.44981394461527,96.96028348558072,0.8368736446255796
33.16462869084533,190.2362577672478,16.995520226546777,93.85062122116817,1.2663807518821917
30.43489231328805,133.07623718851863,12.140158144768737,90.7371168768615,0.9981486349873402
31.281081649369092,188.66745788660876,8.129626906175693,99.04287884498035,1.2697930603318066
33.39251794545497,153.1933810205595,13.89589350928631,94.45965389090011,0.9049514238788294
29.313919575323123,123.71767739188527,5.368969410655375,79.40149019770725,1.0531614212345641
33.12247862790012,178.6690032619922,5.950507941878132,82.42699779990353,1.1143853621901514
33.481695561793,125.68673910413828,15.49688810449227,89.64037186885194,1.1896034873958574
31.220925575617606,187.8651186392554,12.705117172299204,107.05603206330939,0.9829229166193253
31.396319914735138,157.04320421931865,9.40508650459308,94.67550671657962,1.423292936407992
32.80243270252504,144.03543125499192,13.919724940336607,87.03252826334992,1.0766844777713447
29.100286013735207,183.6888484606711,9.21723843070792,87.32774957748954,1.2424111393323725
32.594439536030876,129.8113992370111,13.999938316243805,96.84677691282799,1.2347388846173983
28.72036921241123,170.50554106009622,18.925564360069767,82.40021426313255,1.151489471009192
33.81363600200003,136.2507604807779,6.048984655161375,94.82386281039453,1.4433769379710837
33.93669326249201,166.3133145242727,6.231319374124773,77.02955224102384,0.9291610631611125
33.89685982966844,122.36247453045787,22.980017962101428,94.83084948520093,1.0607022785109845
31.687258357404176,155.14974699402433,11.175243266101019,80.52540858056523,1.018991217558166
36.230923280659425,158.085046441179,26.559451501479593,88.75175651274662,1.5394018732603953
34.424059039979305,178.79648137528613,7.24498348098803,92.96593287272347,1.3954219132934758
30.55452245420536,148.62083994335265,21.43211228996366,83.38482522378888,1.2470893810959216
28.008553965157432,153.4316006071924,10.48708875203836,76.40682716307863,1.2891381491401976
32.22498540420869,185.00926595981238,14.744837782412985,97.09966847985724,1.6079387340243714
28.48732670183513,171.76696186004514,32.497641794575,102.03040939154235,1.4062034776772145
25.77145817181967,203.9887439027886,22.15339521527354,77.53967634546594,1.2820723843804764
28.372855850088456,150.17646539837932,11.198120828397364,100.69081664647003,1.2534358822810485
27.74982102492671,165.68617768261518,27.570652602879676,98.51402815811132,1.1553318201395555
31.581674342343636,150.7558167470839,15.19936180028776,95.63593823837266,1.2602784382124324
36.88006812643979,189.0816811500067,19.546216107680408,92.57320016679516,1.1858178343594739
31.372173970446248,174.57275191250025,26.702866796199235,90.54563851001507,1.8431746558819333
28.958861170029152,156.09839539532894,9.328162195583024,80.97785169682544,1.0413484893909342
36.7870538497865,145.96223996393354,12.28464028143404,91.074477953607,1.260994077411048
28.950952969580598,167.12184879755875,11.059110092887378,91.70575372109194,0.81543936747303
33.64529593324112,152.23738981842422,10.368576330034767,93.51157667190857,1.0523106061393541
29.971516556314448,139.00016131527389,10.438891825690964,92.64401923308861,1.2518113973551814
35.250640665915036,175.60285014772285,5.215937767643595,95.9226709994519,1.1268937079409043
29.594695539965254,159.88435556199087,13.300472583493768,96.4346751456863,1.2558781170349396
32.484096422493124,150.50968207434727,12.790594552313662,104.04275293896262,0.9784345111003028
32.12629595750983,166.8993359398378,13.377036363025683,91.27146918896969,1.2347235360652473
30.47878324028461,178.99321645582995,12.614724451476354,84.5542502294732,1.4996483935899363
33.753208330177266,189.14353432295326,11.019823375273047,91.02773120825437,1.4084194708788715
37.55589320726906,174.49975708047344,11.059651708525037,80.32039665061544,0.9656886396241525
24.862538274988516,123.82772628917766,17.840510109778148,92.0517356378423,1.3616953376213166
32.42187509040068,165.70558055869031,9.230811075329845,98.97594707370828,0.8750320599634189
29.3605484297512,164.71196214210332,6.696717186562606,95.8727072199572,1.381603794269119
28.73754095719109,171.0000398804286,8.729783072945908,102.48545039034808,0.791633443309842
24.497972850722654,152.89251688716598,10.063147534882757,90.59353098866485,0.9195615630524596
30.141228128778195,155.05161212210407,9.523503114084754,85.4734940948026,0.9788437449528189
32.808680739431715,124.23145385346058,14.008029401954229,96.92423995605198,1.0690726466675615
39.26485243926506,179.73975831804134,6.630416781321463,97.78595662247395,1.3461307355133179
27.620852791035077,160.78645973797882,17.532281026860836,90.9176097774519,0.9467247834679783
28.23974949551387,178.8911763454747,13.920005933888765,98.75165880886401,1.4767953999436387
27.806052581009947,157.52638813756778,14.913622164249375,84.26295245143945,0.9992089006220809
27.13857111279608,152.65750842621821,12.588541117615707,89.44258129869372,1.0044930615800791
32.51974868318012,153.0717031019372,24.22562475654731,84.95283159718805,0.9607390655168686
34.22790799664097,154.64879212440948,21.888243514086334,88.840033563683,1.3607299509082158
31.89763611897312,166.66737476550992,12.378661543937143,90.79752700201232,1.024676036604528
28.754269833315437,138.736307073997,13.62474206025441,89.07126467552304,1.5308850219670345
29.420941992283815,173.37978267614534,32.15249646038332,91.9368187744471,1.1580943330163893
31.48064592320441,156.26402911534723,17.58061748075694,83.3390631691328,1.1574100427747473
36.13630367723343,151.515582267706,16.86058417092105,79.63326439306705,0.9436472481290344
30.503088551308014,157.85382582909455,7.854996469731451,103.01676706357279,0.9808020929818327
34.69565221650773,130.17841295501813,15.163331615440125,98.51677542236203,1.4140006021105374
33.781636618630195,159.0745871796287,19.73072003162954,82.91500547791085,1.4649072923162147
32.31554740216282,134.59731859296198,5.733771717824709,87.43024301961287,0.9832802192308376
35.20141745216627,173.4879846888329,16.422881100487782,94.42478835399571,1.3759992444717646
32.5960892892661,162.4612300416073,29.000704028362016,83.92823082526057,1.2725937762488795
32.86754248707565,163.8507077299129,6.798969494283948,92.25182533551856,0.9199858259774019
30.154944879048827,174.01263171187784,9.866591773616962,89.3122547195435,1.4020847452805358
33.541553160931706,138.40529585626774,14.411030792584038,96.57199005546188,0.9979362663917245
27.843434340555735,175.42105397464934,20.128378737864843,102.05491326086555,1.3591944773152356
