Mamba Train,LSTM Train,Mamba Test,LSTM Test
0.8108792999992147,0.6658550999709405,0.004070099967066199,0.004044200002681464
0.8277898000087589,0.6706044999882579,0.004110199981369078,0.004106700012926012
0.8208707999438047,0.669155299954582,0.0041800999897532165,0.004103099985513836
0.8181779000442475,0.6664780999999493,0.004242299997713417,0.004168800020124763
0.838963899994269,0.6806842000223696,0.004197100002784282,0.004101600032299757
0.8129933999734931,0.6684990000212565,0.004126099986024201,0.0041318999719806015
0.8176014000200666,0.6734332999913022,0.004150099994149059,0.00416479998966679
0.8166874999878928,0.6710051000118256,0.004113100003451109,0.004061399959027767
0.8170238999882713,0.664666699944064,0.004147599975112826,0.004098700010217726
0.8090090000187047,0.6690535000525415,0.0040336999809369445,0.004152800014708191
0.8055114999879152,0.6646295000100508,0.00414999999338761,0.004184300021734089
0.8046434000134468,0.6694248000276275,0.004155499977059662,0.004289800010155886
0.8150193000328727,0.666530899994541,0.004321100015658885,0.004094799980521202
0.8134443000308238,0.6667550999554805,0.0041384000214748085,0.0040891999960877
0.8049590000300668,0.6632926999591291,0.004155800037551671,0.004148700041696429
0.8094117000000551,0.7027181999874301,0.004051399999298155,0.004126399988308549
0.8402262000017799,0.6695761999581009,0.004155400034505874,0.004243800009135157
0.8083360000164248,0.6711987999733537,0.0041244999738410115,0.0040689000161364675
0.8072156999842264,0.6949418999720365,0.0042354000033810735,0.004077199962921441
0.8343533999868669,0.7003346999990754,0.004178499977570027,0.004121100006159395
0.8253378999652341,0.6660160000319593,0.004137099953368306,0.00418109999736771
0.8118936999817379,0.6688236999907531,0.0041517000063322484,0.0041313000256195664
0.8044893000042066,0.6601615000399761,0.004044700006488711,0.004152599954977632
0.8152359999949113,0.6750182000105269,0.004127199994400144,0.004194200038909912
0.8016890999861062,0.672786700015422,0.004108700028154999,0.004272399994079024
0.8165208999998868,0.6611950999940746,0.004118699987884611,0.004117800039239228
0.8113218000507914,0.6575658000074327,0.004110799985937774,0.0041520000086165965
0.818041299993638,0.6762293000356294,0.004134100046940148,0.00408640003297478
0.8069052000064403,0.662019599985797,0.004124299972318113,0.004088400048203766
0.8117578999954276,0.6700684000388719,0.004225100041367114,0.004621000029146671
0.8089835999999195,0.6638912000344135,0.004309599986299872,0.004332200041972101
0.81160950002959,0.6913002000073902,0.0042344999965280294,0.004373300005681813
0.8047952000051737,0.662063300027512,0.004200099967420101,0.004143300000578165
0.8188936000224203,0.688037300016731,0.004192900029011071,0.0042418999946676195
0.8044737000018358,0.6610765000223182,0.00432780000846833,0.004117100033909082
0.8046346000046469,0.6722683000261895,0.004233199986629188,0.004142699996009469
0.8044339999905787,0.6640730999642983,0.004179600044153631,0.00426399998832494
0.8038163000019267,0.658106199989561,0.0041748000076040626,0.004143400001339614
0.822391299996525,0.6682649999856949,0.004067200003191829,0.0041253999806940556
0.8306533999857493,0.6865781999658793,0.004174700006842613,0.004193900036625564
0.8183674000320025,0.677394500002265,0.004202099982649088,0.004276900028344244
0.8349327000323683,0.6917054000077769,0.004178199975285679,0.0041260000434704125
0.8360289999982342,0.683308899984695,0.00421659997664392,0.004217600042466074
0.8029787999694236,0.6634883999940939,0.00413670000853017,0.0041087999707087874
0.8148219999857247,0.6675249999971129,0.0040954999858513474,0.004089399997610599
0.8259951999643818,0.6755808999878354,0.004099599958863109,0.004092100018169731
0.8114397999597713,0.6697047999477945,0.00419890001649037,0.004116800031624734
0.8100302999955602,0.6635729999979958,0.004259400011505932,0.004101399972569197
0.8115343999816105,0.6592254000133835,0.004168100014794618,0.0040485000354237854
0.8057181999902241,0.6848398000001907,0.004079399979673326,0.004129699955228716
0.8086424000211991,0.6587452999665402,0.004246099968440831,0.004272299993317574
0.8030198999913409,0.6606428000377491,0.004076799959875643,0.004140499979257584
0.8103695999598131,0.6594729000353254,0.004353100026492029,0.004279799992218614
0.8368171000038274,0.7206422999734059,0.004327900009229779,0.0042434000060893595
0.8163567999727093,0.673569500038866,0.0042289000120945275,0.004103399987798184
0.809326599992346,0.6600815000128932,0.004143099999055266,0.004042399988975376
0.8035634999978356,0.6656800999771804,0.004070799972396344,0.0040269999881275
0.8209596000378951,0.6646602000109851,0.004039700026623905,0.004125299979932606
0.8050529999891296,0.6617534999968484,0.004190900013782084,0.004062899970449507
0.8125786000164226,0.6701131000299938,0.004057999991346151,0.004157899995334446
0.8082801999989897,0.6723074000328779,0.0041173999779857695,0.0041185999871231616
0.8080243999720551,0.6568593999836594,0.004108100023586303,0.004022599954623729
0.8187661999836564,0.6690614999970421,0.004156699986197054,0.004120700003113598
0.8277619000291452,0.663423900026828,0.004096100048627704,0.004121100006159395
0.8169958000071347,0.6643072000006214,0.004124000028241426,0.004029900010209531
0.8049851999967359,0.7072278000414371,0.0041185999871231616,0.0041046999976970255
0.8196693999925628,0.6638162999879569,0.004093100025784224,0.004025400034151971
0.807648700021673,0.6568925000028685,0.004152700013946742,0.004333999997470528
0.8114716000272892,0.6853336000349373,0.004132400033995509,0.004045800014864653
0.8437912999652326,0.6780874999822117,0.004193100030533969,0.00418560003163293
0.8571694000274874,0.6887038000277244,0.00414099998306483,0.004164099984336644
0.8050130999763496,0.6743449000059627,0.00413660000776872,0.004149799991864711
0.8392907000379637,0.6863833999959752,0.004110799985937774,0.004122499958612025
0.8769597000209615,0.7228139999788254,0.0041320999735035,0.004100599966477603
0.8570007000234909,0.7267380999983288,0.004290299955755472,0.00421520002419129
0.8549042000086047,0.6687285000225529,0.0044231999781914055,0.004051800002343953
0.81378849997418,0.6654335000202991,0.004118800046853721,0.004029100004117936
0.8283205000334419,0.6579147999873385,0.00417059997562319,0.0040840000146999955
0.8158590000239201,0.6585091999731958,0.004195799992885441,0.004080199985764921
0.8560629999847151,0.6584818999981508,0.00407310004811734,0.003993299964349717
0.8028394000139087,0.6573353999992833,0.004033500037621707,0.004074900003615767
0.7993044999893755,0.6573536999640055,0.003997700056061149,0.004101700033061206
0.7998937999946065,0.6596724999835715,0.004021500004455447,0.004009400028735399
0.7993200999917462,0.6583111999789253,0.004037500009872019,0.003985300019849092
0.7960659999516793,0.6536843000212684,0.004067100002430379,0.004076200013514608
0.8006848999648355,0.6839100000215694,0.004118400043807924,0.004195100045762956
0.8087539999978617,0.6563027999945916,0.004080199985764921,0.0041167999734170735
0.8148074999917299,0.6623834000201896,0.004078600031789392,0.0042699999758042395
0.8054551999666728,0.6608099000295624,0.004381300008390099,0.004128800006583333
0.8071603999705985,0.6640676999813877,0.00405359995784238,0.0040531999547965825
0.809297300002072,0.663914900040254,0.004092899966053665,0.00428920000558719
0.8357074000523426,0.6683884999947622,0.004276999970898032,0.004166900005657226
0.8171216999762692,0.6951326999696903,0.004100000020116568,0.004503400006797165
0.8048380000400357,0.6564426000113599,0.0041040999931283295,0.004383199964649975
0.8109775999910198,0.6579105000128038,0.004211999999824911,0.00428190000820905
0.8023612999822944,0.6561356000020169,0.004133000038564205,0.004259400011505932
0.8092242000275292,0.6927268999861553,0.004081399994902313,0.004090999951586127
0.8016962999827228,0.6611054000095464,0.004103299987036735,0.004156699986197054
0.8060974000254646,0.6647137000109069,0.004119699995499104,0.004075299948453903
0.8033724999986589,0.6622979000094347,0.004067200003191829,0.004157899995334446
0.8073721000109799,0.6631530000013299,0.004128500004298985,0.004077600024174899
0.8052224999992177,0.6639235999900848,0.004160800017416477,0.00419450004119426
0.8056514000054449,0.6606488999677822,0.004068000009283423,0.00406850001309067
0.807842000038363,0.6641028000158258,0.0040963999927043915,0.004073699994478375
0.8094115999992937,0.6597792999818921,0.004144700011238456,0.004073799995239824
0.8047992000356317,0.6643358000437729,0.004129000008106232,0.0042242000345140696
0.8145121000125073,0.6647664000047371,0.004104499996174127,0.004068000009283423
0.8045191999990493,0.6752699000062421,0.0041232999647036195,0.004128900007344782
0.8010574999498203,0.6564842999796383,0.004100600024685264,0.004126099986024201
0.8715861000237055,0.7235233999672346,0.004133300040848553,0.004238400026224554
0.8219864999991842,0.680040100007318,0.004073999996762723,0.004335000005085021
0.8081537000252865,0.6666435000370257,0.004080300044734031,0.004331100033596158
0.8516884000273421,0.6686858999892138,0.004263200040441006,0.004113100003451109
0.8085114999557845,0.658161300001666,0.004079300037119538,0.004124400031287223
0.8502823000308126,0.6719297000090592,0.004108699969947338,0.004066099994815886
0.8064503000350669,0.6629801000235602,0.004095399985089898,0.0041992999613285065
0.8129108999855816,0.6669537999550812,0.004225100041367114,0.0042162000318057835
0.8091287999995984,0.6656463000108488,0.004359400016255677,0.00413660000776872
0.808217899990268,0.665125600004103,0.004200900031719357,0.004131000023335218
0.8132494000019506,0.6630194000317715,0.004121299949474633,0.004096899996511638
0.8016322000185028,0.6598340999917127,0.004080300044734031,0.004088200046680868
0.8027922000037506,0.6643591999891214,0.004074700002092868,0.004086000029928982
0.8038961999700405,0.662560599972494,0.00466849998338148,0.004095899988897145
0.8080544999684207,0.6614134999690577,0.004156999988481402,0.004120199999306351
0.8120567000005394,0.6619299000012688,0.004069399961736053,0.004094399977475405
0.8020209999522194,0.6647567999898456,0.004075800010468811,0.004123099963180721
0.8059744000202045,0.658789400011301,0.004094799980521202,0.004071299976203591
0.8056220000144094,0.6603108000126667,0.0040482000331394374,0.004069400019943714
0.8016290999948978,0.6600212000194006,0.004133499984163791,0.004129000008106232
0.8071563999983482,0.6704459999455139,0.0041173999779857695,0.004094099975191057
0.8055534000159241,0.6705642999731936,0.004142699996009469,0.004135800001677126
0.8035879000090063,0.662086000025738,0.0042848000302910805,0.00416329997824505
0.8074321000021882,0.6650739999604411,0.004310199990868568,0.004210999992210418
0.8063734999741428,0.657606799970381,0.00417219998780638,0.004677400051150471
0.8032896000077017,0.6639912000391632,0.0040852000238373876,0.004078399972058833
0.8036287000286393,0.6532020000158809,0.00409070000750944,0.004075000004377216
0.8131968000088818,0.6679261000244878,0.004114200011827052,0.004146000021137297
0.8299472000217065,0.662703399953898,0.0040957999881356955,0.00409230001969263
0.8050472000031732,0.6827588999876752,0.004095899988897145,0.004062900028657168
0.8111731999670155,0.6612763999728486,0.004089800000656396,0.004079299978911877
0.8029766000108793,0.6615452000405639,0.0040837000124156475,0.004060600011143833
0.8083581000100821,0.6569588999846019,0.0040818999987095594,0.004019600048195571
0.8005207999958657,0.6625518000219017,0.004115499963518232,0.004095899988897145
0.8098061999771744,0.6651958000147715,0.004072099982295185,0.0040849000215530396
0.8034067999687977,0.6573795999865979,0.0041544000268913805,0.004093400028068572
0.8059962000115775,0.679419299995061,0.004122499958612025,0.004101699974853545
0.8155629999819212,0.6668653999804519,0.00429519999306649,0.0040840000146999955
0.8062960999668576,0.6657083000172861,0.00415439996868372,0.004102099977899343
