Sat1.A1ModJulian          Sat1.EarthMJ2000Eq.X      Sat1.EarthMJ2000Eq.Y      Sat1.EarthMJ2000Eq.Z      Sat1.EarthMJ2000Eq.VX     Sat1.EarthMJ2000Eq.VY     Sat1.EarthMJ2000Eq.VZ     Sat1.ElapsedSecs          
30538.0468437257          -3670.778630344617        -5800.047129511716        -1457.270563173175        6.39032251891759          -4.119158682527456        0.6194579883546587        4042.263519193511         
30538.04793896334         -3048.135207540094        -6159.175791238227        -1391.199152185609        6.758206864015441         -3.464316573907799        0.7758334219482648        4136.892050632741         
30538.04899291585         -2419.081358771293        -6444.58279783895         -1313.970901935014        7.046830475272235         -2.79893432559155         0.9190214525286886        4227.953548135702         
30538.04995360439         -1825.289847828138        -6650.864507836004        -1232.530624880643        7.251297213439757         -2.168101854125694        1.042019928332229         4310.957037331536         
30538.05051752469         -1469.63531475068         -6747.292814494095        -1180.08201291453         7.344480854808852         -1.789223984985374        1.110430156126686         4359.679751959629         
30538.05080028325         -1289.718815364781        -6788.662252421167        -1152.547138467848        7.383608932053586         -1.597305830343942        1.143593680565195         4384.110091498587         
30538.05109639579         -1100.34963046911         -6826.944199586153        -1122.854034545754        7.419102426936925         -1.395138482739596        1.177472260399704         4409.694214572664         
30538.05192533348         -566.244816634725         -6906.454897457872        -1035.257331339428        7.488411949914723         -0.8241359352294132       1.267450636268793         4481.314430921338         
30538.05283572038         24.10151896228423         -6946.434375194862        -931.9594883870762        7.513175711517963         -0.191897036813282        1.357486131449437         4559.971858898643         
30538.05384734365         679.7110899273544         -6932.46193319084         -809.3516433292365        7.477547083992906         0.5111928954317188        1.44595049068553          4647.376109717879         
30538.05489396205         1351.613800468484         -6853.55445453901         -674.9691449111907        7.371314643643336         1.232355550548704         1.523820048040673         4737.803939741571         
30538.05587562589         1970.349313657734         -6720.756933643396        -543.0975857238269        7.208781446345482         1.896606939288307         1.583596746880787         4822.619694995228         
30538.05686421726         2576.961071707102         -6530.807226523601        -405.7418262186776        6.985401729091351         2.547646559351652         1.630346764854173         4908.033989486285         
30538.0578158498          3140.589820937508         -6296.320983889187        -270.2910690209526        6.71600051980178          3.152098131436443         1.662295994590169         4990.255040698685         
30538.05870822764         3647.164958337587         -6032.206637230247        -141.3515413939357        6.417247829362963         3.694762415930006         1.680467697879804         5067.356486117933         
30538.05959532112         4126.29063861938          -5729.197782381928        -12.22286620357981        6.078519170050575         4.207301355939729         1.687178996322464         5144.001363404095         
30538.06051099415         4592.007166882755         -5376.443881635035        121.1421555848224         5.688120340538645         4.704636310480276         1.682287578895857         5223.115512588993         
30538.06145670672         5038.937526860755         -4972.301434149404        257.9716736308736         5.244899325550669         5.180921878720457         1.664791579436545         5304.825078696012         
30538.06240903698         5450.844599961209         -4527.694382841975        393.7984617855511         4.761385968303911         5.618840992156654         1.634666148706875         5387.106413289439         
30538.06335090536         5817.735652084601         -4054.311727271943        525.2030845438641         4.250584810133328         6.007886345968277         1.592894427848738         5468.483841663692         
30538.06433035886         6153.901129565924         -3530.494062611192        657.734970155574          3.689593274678067         6.363338593059587         1.537312511040654         5553.108624054585         
30538.06538166077         6460.604169723354         -2937.349326216704        794.1683940112389         3.059176292934958         6.686607774647829         1.464559977985438         5643.941108579747         
30538.06648221294         6719.113533627539         -2288.076503943219        929.2682268060217         2.374464609531924         6.958119441795563         1.374788798893335         5739.028816390783         
30538.06760404372         6914.650723048418         -1603.143644866093        1057.549267211637         1.657772846001107         7.16271400898474          1.27007470618374          5835.954995860811         
30538.06875053573         7042.072659364751         -886.4117436238546        1177.539505161901         0.9136155880419746        7.295500828356535         1.150594171427099         5935.01190582756          
30538.06989738755         7095.52648201368          -160.1305440491464        1285.160884146688         0.1653024584030364        7.350941455037987         1.019907237657242         6034.099902806338         
30538.07106354688         7073.982905103154         580.0565530881415         1380.807046548985         -0.5916073054844009       7.328557345399719         0.8771329419956835        6134.856068668887         
30538.07221996921         6977.831891386865         1307.962151841919         1461.02299676169          -1.330477706140999        7.229325563397425         0.7273246614368404        6234.77095841663          
30538.0733851181          6807.200959390397         2027.524854079274         1526.360400257589         -2.055636293254519        7.053904769651568         0.5697762332003956        6335.4398221476           
30538.07414949657         6656.125510345048         2488.436758678543         1560.495064658234         -2.517413558949376        6.899021270294543         0.4636310390135921        6401.482121658046         
30538.07446054907         6585.989809003236         2672.893938522787         1572.368584557459         -2.701621775604783        6.827222309258925         0.4199391726991922        6428.357058239635         
30538.07475175125         6515.870064797665         2843.772724498805         1582.417305695361         -2.871965237244031        6.755496603657929         0.3788176726486387        6453.516926360317         
30538.07560049281         6287.403847633489         3330.824138738147         1605.774649048958         -3.355871653639322        6.522136143097056         0.2580132948820976        6526.848196971696         
30538.07673294885         5928.730492028003         3951.586451499675         1623.077460252401         -3.969088694461879        6.156609719323859         0.09552668330597276       6624.692399147898         
30538.07790663732         5495.85637829545          4554.098202492726         1624.216010892234         -4.560330993244603        5.71645895440036          -0.07294659750411731      6726.099082629662         
30538.07909202721         5000.37874009319          5114.290724213152         1608.092910170215         -5.106295542149025        5.213588970894104         -0.2414947370963395       6828.516769164708         
30538.08027863386         4451.243607587485         5620.702245755687         1574.818499044596         -5.596350062958001        4.657028554072943         -0.4069337323582101       6931.039583939128         
30538.08146554614         3854.794795656408         6067.684969870302         1524.805481974435         -6.025594804523137        4.053026583276465         -0.5675129579623475       7033.58880453743          
30538.08265872239         3214.159758451975         6452.411195398878         1458.252473255246         -6.391804332933058        3.404460257179159         -0.7224298200699869       7136.679232784081         
30538.0838506499          2540.012633400173         6768.127062940209         1376.22405249847          -6.688970476773723        2.721746346203274         -0.8691689550297519       7239.661769592203         
30538.08504466799         1837.6653127795           7012.39855827008          1279.37608101205          -6.915150172114704        2.009792668723512         -1.00670791430324         7342.824933060911         
30538.08623810507         1116.123859496596         7182.013628485231         1168.9423013835           -7.067606270802058        1.277195429812477         -1.13338210034021         7445.937896578107         
30538.08743869993         378.3040877583166         7275.642884341886         1045.285298470728         -7.145220539337596        0.526326530793654         -1.248663216159497        7549.669292732142         
30538.08862830079         -356.7973635694656        7291.199337694816         911.6355284172639         -7.146322339970164        -0.2240643205766895       -1.349720002565276        7652.450806566048         
30538.08981450135         -1086.044263557244        7229.903665153152         768.7394865066336         -7.072061139298161        -0.9713144903436755       -1.436405877062847        7754.938535217661         
30538.09096989097         -1785.402642770576        7096.916012581529         621.7318602667001         -6.927758736893921        -1.691198683730767        -1.506448079722839        7854.764198244084         
30538.09212403122         -2466.123553208486        6893.001512528612         468.6412709116711         -6.713655660170462        -2.395628080496867        -1.561489210197866        7954.481915768702         
30538.09329570739         -3131.809773147002        6615.182355927548         308.406331222876          -6.426351375043027        -3.08882766730035         -1.601464644434026        8055.714737100061         
30538.09447434937         -3768.587612257672        6266.340120112614         143.9802808345658         -6.068469084980928        -3.756838340208729        -1.624981389691414        8157.54940432962          
30538.09564981343         -4363.973977759417        5852.468631930456         -21.52246344420343        -5.645646074646262        -4.386844924530688        -1.631359119418144        8259.109498327598         
30538.09684126119         -4920.345188795073        5369.861599717069         -189.0333314323501        -5.153541493291212        -4.981610335298217        -1.620164223708998        8362.050585262477         
30538.09800947649         -5413.701816960777        4839.669954921866         -351.2772618116743        -4.613132030393248        -5.515456797265099        -1.591830141835502        8462.984387017787         
30538.09919460025         -5855.685711255906        4249.557186641745         -512.0546357819683        -4.011255289368833        -6.000843813461101        -1.545594493953831        8565.37908000173          
30538.10035635929         -6226.713624070218        3625.855235461411         -664.2124093117918        -3.374234655839814        -6.416011067303792        -1.483408890796516        8665.755061281379         
30538.1015280266          -6534.018577644222        2957.921146195063         -810.5093164661813        -2.690730501291528        -6.768609164899399        -1.404203337221207        8766.987116297241         
30538.10267823163         -6766.653801865748        2270.925540506021         -945.5453985133007        -1.986121565681295        -7.045563882103739        -1.310923900609398        8866.364830825478         
30538.10384398504         -6929.576058177           1550.238893249163         -1072.192880789754        -1.245105753920952        -7.252254477332825        -1.2014622874609          8967.085925966967         
30538.10500087579         -7016.445479524403        818.2836837594381         -1186.272673208344        -0.4905261884311914       -7.380359527020741        -1.078934062624297        9067.041286476888         
30538.10613822893         -7027.719713229002        90.01014510124554         -1285.864639929813        0.2622083438079837        -7.428994003833093        -0.9460772941711513       9165.308597905096         
30538.10728225852         -6964.230875316444        -643.4720137347291        -1372.310309342798        1.022207112262014         -7.398882067302984        -0.8013063181468529       9264.152754738461         
30538.10841779702         -6827.1226874725          -1364.674394812231        -1443.477668593965        1.771179230361766         -7.28977668464676         -0.6479791616228029       9362.263280467596         
30538.10953727874         -6620.606649583297        -2061.4451893338          -1498.517797721123        2.496176936967302         -7.105020109751845        -0.4889459224775216       9458.986501686741         
30538.11054521848         -6375.44064417881         -2670.569639689989        -1534.662624998317        3.130880624376356         -6.873879646257825        -0.3404163123004666       9546.072495204862         
30538.11150049402         -6092.925313835835        -3226.949032352776        -1556.825512138146        3.711123778409062         -6.599391297265206        -0.1961638882082434       9628.608301549684         
30538.11244368667         -5767.996616926938        -3751.952926660123        -1566.929253452426        4.258819882361959         -6.277096562122087        -0.05153474414156006      9710.100146359764         
30538.11341787191         -5386.799410595561        -4264.4826596287          -1564.93767379705         4.793332032116929         -5.892931290845694        0.0989393533297101        9794.269751803949         
30538.11446468293         -4928.800436316606        -4776.729983163954        -1548.679108914786        5.326901936792208         -5.425235625650199        0.2604228590230811        9884.71422388684          
30538.11551717656         -4421.808351573603        -5246.662811611632        -1517.677565856891        5.815182530910805         -4.901782217118598        0.4209746093839944        9975.649672863074         
30538.11653998703         -3888.82743329321         -5655.625316020866        -1473.697686984069        6.23837000776258          -4.346590310875313        0.5737053512361073        10064.02049741009         
30538.11760956803         -3294.121724678363        -6028.785157414834        -1413.490231930656        6.621991659321954         -3.722518967926105        0.7283135500290566        10156.43229625421         
30538.1186412596          -2689.621763581717        -6332.400113447961        -1342.159147511513        6.930922797060335         -3.084292816227353        0.8709620562925787        10245.57044778485         
30538.11961393557         -2096.946004926753        -6565.34660396457         -1263.56018224217         7.164241879843179         -2.455560322829503        0.9983133505072347        10329.60965135135         
30538.12056844354         -1498.623935600113        -6741.703354060123        -1176.343489788404        7.336374401187732         -1.81846523927748         1.115428739391389         10412.07914028782         
30538.12082233056         -1337.290971706815        -6779.706821146259        -1151.548609781675        7.372473527976698         -1.646338063845395        1.145139068050428         10434.01497892337         
30538.12111420014         -1150.904803380306        -6818.716490483414        -1122.248559155169        7.40888630447072          -1.447324629212533        1.178501824968925         10459.23251087079         
30538.12177150133         -728.2572886528754        -6888.102379676699        -1053.257233122795        7.470828902347475         -0.9954875426913194       1.250400638165531         10516.02333295159         
30538.12270365998         -124.5837129010016        -6942.275339901455        -948.7076140865818        7.510696521122159         -0.3490173186260373       1.344219678169708         10596.56184073538         
30538.12362690047         474.2526880161099         -6944.496575782337        -838.1086059233342        7.494536935253189         0.2932229731055881        1.427072274841522         10676.32981922943         
30538.12452774273         1055.230741378532         -6897.368614462648        -724.2214118029539        7.425642687317131         0.916893656539109         1.49765222642508          10754.16258989135         
30538.12541704467         1621.541164735527         -6803.490912617253        -606.8044828019125        7.306843169236435         1.525091052204801         1.556897514050793         10830.99827785045         
30538.12628798586         2165.490765974272         -6666.664945593736        -487.792338426971         7.142631539834416         2.109281905246244         1.604499842495581         10906.24759623315         
30538.12715579745         2693.469388326361         -6487.156020657051        -366.0390484003244        6.933281224766303         2.676106236947171         1.641395990395349         10981.22651840094         
30538.12802898616         3207.195294391963         -6264.339254478084        -241.1450751570542        6.678291190059429         3.227220024294454         1.667712541077726         11056.67002295377         
30538.12894491224         3723.602394095814         -5986.874249004356        -108.4626606185279        6.365274760435764         3.780591198265645         1.683549844933843         11135.80603570445         
30538.12993901511         4253.954506248529         -5637.52549051466         36.39150510193134         5.975907828588416         4.348022169786412         1.687082067907741         11221.69652392622         
30538.13095011034         4756.905275585102         -5233.919852336747        183.4029360975807         5.530830376465898         4.885061830563697         1.67620106227401          11309.05515131308         
30538.1319010306          5192.689668397954         -4813.210814406711        320.2463403388002         5.071121409713974         5.349322855991788         1.652871432570739         11391.2146621733          
30538.13282644285         5579.108716986806         -4368.805212566244        451.0969398201132         4.589398077380552         5.759988033722824         1.618285705610115         11471.17028078064         
30538.13372889753         5917.687125707506         -3905.421251923294        575.6061437502568         4.090776433656114         6.118877134893133         1.573638130414841         11549.1423649597          
30538.13463920849         6218.819943048875         -3411.354616743816        697.2582446770151         3.562824833839164         6.437194162703669         1.51811876525374          11627.79323179275         
30538.13557880107         6485.173448335066         -2877.049542827114        817.8181850335632         2.995774933285348         6.717909674450389         1.450311739793088         11708.97403046256         
30538.13656480052         6714.336777101885         -2294.098045282415        937.9560873155997         2.381369769590541         6.958644879608543         1.368367483911959         11794.16438323678         
30538.13761611977         6900.265091408334         -1652.689103891536        1057.854234360438         1.710167718392288         7.153257285164884         1.269714236418444         11884.99836644623         
30538.13869799447         7027.390830186527         -977.3148868444927        1171.360262636821         1.008569093053939         7.285778906693023         1.157124502265929         11978.47234080546         
30538.13894715719         7047.354767356488         -820.2392526590147        1195.976504935046         0.8461234260910269        7.306524696242678         1.129729080844228         11999.99999982538         
