Sat1.A1ModJulian          Sat1.Earth.SMA            Sat1.Earth.ECC            Sat1.EarthMJ2000Eq.INC    Sat1.EarthMJ2000Eq.RAAN   Sat1.EarthMJ2000Eq.AOP    Sat1.Earth.TA             Sat1.ElapsedSecs          
30538.38341200566         67773.0827024051          0.8316026633560847        9.637165832010012         317.472489812549          41.22386106586549         156.9099570430662         33121.76290737698         
30538.41466200566         67773.04887286398         0.8316025775235121        9.637159965095613         317.4724777483393         41.22385697916975         158.6226101053861         35821.76290737698         
30538.44591200566         67773.02179409297         0.8316025096572203        9.637154399221695         317.4724652228486         41.22385542633354         160.2078507631921         38521.76290737698         
30538.47716200566         67772.99978526305         0.8316024549591118        9.637149109662495         317.472452344791          41.22385586994184         161.6870691533822         41221.76290737698         
30538.50841200566         67772.98167792908         0.8316024100733863        9.637144068799826         317.4724391841175         41.22385792358398         163.077149951311          43921.76290737698         
30538.53966200566         67772.96663895926         0.8316023726075608        9.637139249736387         317.4724257849791         41.22386130362514         164.391658675395          46621.76290737698         
30538.57091200566         67772.95406004004         0.8316023408362175        9.637134627970912         317.472412174844          41.22386579683072         165.6416679695307         49321.76290737698         
30538.60216200566         67772.94348673873         0.8316023135109988        9.637130181989338         317.4723983706281         41.22387123860033         166.8363468359733         52021.76290737698         
30538.63341200566         67772.93457195333         0.8316022897335864        9.637125893223669         317.4723843824639         41.22387749855674         167.9833897243147         54721.76290737698         
30538.66466200566         67772.92704490782         0.8316022688664829        9.63712174563636          317.4723702155861         41.2238844713755          169.0893349644395         57421.76290737698         
30538.69591200566         67772.92069035223         0.8316022504666953        9.637117725098852         317.4723558707453         41.22389207138658         170.1598052066769         60121.76290737698         
30538.72716200566         67772.91533460848         0.8316022342336432        9.637113818687682         317.4723413435457         41.22390022983272         171.1996919248345         62821.76290737698         
30538.75841200566         67772.91083625866         0.8316022199665243        9.637110014001539         317.4723266231157         41.22390889387154         172.2132991870579         65521.76290737698         
30538.78966200566         67772.90707995971         0.8316022075288884        9.637106298582651         317.4723116905242         41.22391802654159         173.2044573790963         68221.76290737698         
30538.82091200566         67772.90397230427         0.831602196819701         9.637102659504343         317.4722965173296         41.22392760703966         174.1766145245636         70921.76290737698         
30538.85216200566         67772.90143893963         0.8316021877510092        9.637099083161495         317.4722810645769         41.22393763080408         175.1329107679773         73621.76290737698         
30538.88341200566         67772.89942238056         0.8316021802325361        9.637095555265274         317.4722652824451         41.22394810908003         176.0762401445782         76321.76290737698         
30538.91466200566         67772.89788013467         0.8316021741633298        9.637092061015949         317.4722491106018         41.2239590678377          177.0093027497332         79021.76290737698         
30538.94591200566         67772.89678291825         0.8316021694301197        9.63708858540044          317.4722324791736         41.22397054610597         177.9346497064505         81721.76290737698         
30538.97716200566         67772.89611287254         0.8316021659114806        9.63708511354525          317.4722153101087         41.22398259394017         178.8547228244774         84421.76290737698         
30539.00841200566         67772.89586179693         0.8316021634864139        9.637081631053892         317.4721975186215         41.22399527034419         179.7718904905472         87121.76290737698         
30539.03966200566         67772.89602948753         0.8316021620456646        9.63707812426223          317.472179014371          41.22400864150364         180.688481088266          89821.76290737698         
30539.07091200566         67772.89662230933         0.8316021615040255        9.637074580365422         317.472159702038          41.22402277966614         181.6068150929585         92521.76290737698         
30539.10216200566         67772.89765214163         0.831602161812074         9.63707098739024          317.4721394810247         41.22403776293372         182.5292369062664         95221.76290737698         
30539.13341200566         67772.89913582511         0.8316021629661444        9.637067334007842         317.4721182440782         41.22405367614049         183.4581474796699         97921.76290737698         
30539.16466200566         67772.90109521488         0.8316021650158517        9.637063609203951         317.4720958747258         41.22407061289129         184.3960388237549         100621.762907377          
30539.19591200566         67772.90355791853         0.831602168069011         9.637059801836031         317.4720722434839         41.22408867875735         185.3455316156923         103321.762907377          
30539.22716200566         67772.90655877934         0.8316021722943306        9.637055900114193         317.4720472028374         41.2241079955822          186.3094173122745         106021.762907377          
30539.25841200566         67772.91014216517         0.8316021779226713        9.637051891042127         317.472020580988          41.22412870685045         187.2907064697485         108721.762907377          
30539.28966200566         67772.91436514819         0.8316021852480004        9.637047759848645         317.4719921743053         41.22415098412569         188.2926853956368         111421.762907377          
30539.32091200566         67772.91930171952         0.8316021946293831        9.63704348942839          317.4719617383051         41.22417503466781         189.3189838590104         114121.762907377          
30539.35216200566         67772.92504828102         0.8316022064955286        9.637039059798864         317.471928976804          41.2242011104921          190.3736574356692         116821.762907377          
30539.38341200566         67772.9317308059          0.8316022213536672        9.63703444756975          317.4718935286643         41.22422951933873         191.4612892716017         119521.762907377          
30539.41466200566         67772.93951428217         0.8316022398049623        9.637029625411062         317.4718549512281         41.22426063829274         192.5871177779226         122221.762907377          
30539.44591200566         67772.94861538705         0.8316022625694987        9.63702456150172          317.471812699092          41.22429493116886         193.7571992815456         124921.762907377          
30539.47716200566         67772.95931986331         0.831602290525301         9.63701921893648          317.4717660962222         41.22433297132525         194.9786183577656         127621.762907377          
30539.50841200566         67772.97200691738         0.8316023247681893        9.637013555069192         317.4717142984056         41.22437547240585         196.2597641267788         130321.762907377          
30539.53966200566         67772.98718437554         0.8316023667031817        9.637007520778498         317.4716562414318         41.22442333083273         197.6106993047406         133021.762907377          
30539.57091200566         67773.00554077289         0.8316024181847413        9.637001059661015         317.4715905678073         41.22447768599866         199.0436621300477         135721.762907377          
30539.60216200566         67773.02802486725         0.8316024817347354        9.636994107215694         317.4715155204784         41.22454000763334         200.5737627091583         138421.762907377          
30539.63341200566         67773.05597097668         0.8316025608881114        9.63698659022066          317.4714287846397         41.22461222580679         202.2199707617066         141121.762907377          
30539.66466200566         67773.09130360511         0.8316026607566163        9.636978426826714         317.4713272455978         41.22469692957745         204.0065522958289         143821.762907377          
30539.69591200566         67773.13688486441         0.8316027889814672        9.636969528644128         317.4712066065541         41.22479767957644         205.9652201288877         146521.762907377          
30539.72716200566         67773.19713140663         0.8316029574155051        9.636959807883795         317.4710607637838         41.22491951668229         208.13846193156           149221.762907377          
30539.75841200566         67773.27916907634         0.8316031852552994        9.636949197012306         317.4708807428573         41.22506982298373         210.5848961543616         151921.762907377          
30539.78951874782         67773.39449761772         0.8316035035064944        9.63693775435846          317.4706539817541         41.22525886319135         213.3744692816952         154609.3854303821         
30539.81434051656         67773.52462891128         0.831603860731476         9.636928116631912         317.4704248376029         41.22544944234149         215.934533428739          156753.9862489211         
30539.83906291518         67773.70849463521         0.8316043633116162        9.636918402639616         317.4701356898094         41.22568917877703         218.8767253305528         158890.0014895946         
30539.85883046639         67773.91747237415         0.831604932545009         9.636911058026307         317.4698427614525         41.22593113551891         221.6004822739805         160597.9179141345         
30539.87851506916         67774.21434724529         0.8316057388529458        9.636905020250001         317.4694733880138         41.22623488656362         224.7493785146761         162298.6675939523         
30539.89430176415         67774.55473434177         0.8316066611098885        9.636902242239001         317.4690986851191         41.22654149313345         227.6898588295385         163662.6380412723         
30539.91001854398         67775.04095409838         0.8316079758427621        9.636903133548767         317.4686278034303         41.22692470050681         231.1064591788191         165020.5678180908         
30539.92268593164         67775.60443098239         0.8316094970006981        9.636908675421793         317.4681500329627         41.22731128707893         234.3289428390819         166115.0301124086         
30539.93529295992         67776.41354776047         0.8316116785024243        9.63692174230532          317.4675539614342         41.22779080737303         238.0899147894883         167204.2773553636         
30539.94553629567         67777.3641821921          0.8316142391804955        9.636941645062304         317.4669498553034         41.22827418378036         241.6829836174527         168089.3015644513         
30539.95572575964         67778.73606585912         0.8316179323661168        9.636975113006066         317.4662058334298         41.22886702527939         245.8942485459577         168969.6712511592         
30539.96501624529         67780.59383631093         0.8316229322154625        9.63702482379793          317.4653642821463         41.22953647248906         250.4729603652309         169772.3692113301         
30539.97223656395         67782.68602193064         0.8316285632542392        9.637083213787333         317.4645742519975         41.23016703148799         254.6782884218035         170396.2047433248         
30539.97851971444         67785.23018373719         0.8316354128177393        9.637154844430915         317.4637712435864         41.23081468078337         258.9382552891546         170939.0689460677         
30539.98410787437         67788.34342406568         0.8316437986530347        9.637241264231902         317.462956906029          41.23148560091267         263.3249689492185         171421.8859636341         
30539.98966751334         67792.6217417618          0.8316553309507906        9.637355783178979         317.4620523329853         41.23226208567529         268.397370437874          171902.2387705045         
30539.99470906128         67797.99562861076         0.8316698298159072        9.637491213504804         317.4611636448775         41.23308471128546         273.768115776166          172337.8285129904         
30539.99927690915         67804.62944514563         0.8316877475772542        9.637644907229429         317.4603316676624         41.23396013185941         279.429501275138          172732.4905687245         
30540.00345295529         67812.7186368611          0.8317096234150426        9.637812548870533         317.459594084727          41.23491693162541         285.423189102699          173093.3009554516         
30540.00679192819         67820.98189919887         0.8317319986368837        9.637962180247314         317.4590643695114         41.23584625274236         290.8916982474176         173381.7882142961         
30540.01010791699         67831.08177324015         0.831759384266193         9.638116204865254         317.4586373697033         41.23699753346284         297.0201039997933         173668.2896460523         
30540.01274557039         67840.58285862239         0.831785183003333         9.638232077902952         317.4583972908003         41.23816310110352         302.4575258398689         173896.1829001782         
30540.01330111555         67842.74925040429         0.8317910705546425        9.638254463043403         317.458359698644          41.23844671361434         303.6714523262382         173944.1820020671         
30540.01387739829         67845.05468225678         0.8317973380874312        9.638276591643084         317.4583256261108         41.23875761259301         304.9569639083111         173993.9728303696         
30540.01449124258         67847.57310438335         0.8318041871788231        9.638298729126987         317.4582948179835         41.23910906254561         306.3561712227585         174047.0089774579         
30540.01641969168         67855.86337804758         0.8318267528095482        9.638355877222738         317.4582329322922         41.2403705375614          310.9577554385825         174213.6269796174         
30540.01879884925         67866.66413358915         0.8318562013660443        9.638390115229358         317.4582132467469         41.24233601622075         317.0777232785844         174419.1861933097         
30540.02115092368         67877.46971980143         0.8318857326606954        9.638367955804469         317.4582059805185         41.24485752942338         323.6158534907195         174622.4054245977         
30540.02344988047         67887.42712636679         0.8319130346684727        9.638276208129451         317.4581218040365         41.24802163093423         330.4620547372895         174821.0352910683         
30540.02574189483         67895.8735100406          0.8319363121877994        9.638104766457685         317.4578357217937         41.25198610241324         337.6970352177635         175019.0653317841         
30540.02808092234         67902.01404860041         0.8319534083177625        9.637846428756331         317.4571797946995         41.25693282323628         345.4303385677347         175221.1573082604         
30540.03040180067         67904.84738485994         0.831961571274988         9.637520030901861         317.4560172887926         41.26271015941705         353.3498692867739         175421.6811960912         
30540.03132480019         67904.96832197848         0.8319620928243763        9.637376565132662         317.4553894268553         41.26521858882859         356.5396224793214         175501.4283551951         
30540.03177588579         67904.81506226232         0.8319617711703682        9.637304655441842         317.4550466361649         41.26648160197463         358.1026223465814         175540.402150224          
30540.03219046492         67904.55223055338         0.8319611440165269        9.637237847958088         317.4547106872694         41.26766162429568         359.5402876515263         175576.2217878364         
30540.03232300454         67904.44378308587         0.8319608770956379        9.637216382254405         317.4545990741208         41.26804248446474         0                         175587.6732105855         
30540.03278746072         67903.97156275176         0.8319596908076285        9.637140895824198         317.4541919564545         41.26938982147713         1.610787221479332         175627.8022243408         
30540.03376210298         67902.52695748919         0.831955965183852         9.636982312433007         317.4532582820747         41.27227218617352         4.985849290364183         175712.0113157784         
30540.03570110283         67897.98046575022         0.8319439825529351        9.636675910885474         317.451104655495          41.27814390848847         11.64390222186485         175879.5409030281         
30540.03783654034         67890.87735385011         0.8319250258489717        9.636372620912653         317.4483622792667         41.28462318197686         18.81211412325658         176064.0427041566         
30540.04000847711         67882.14462236836         0.8319015537950507        9.636120620304066         317.4453250151369         41.29098014250783         25.83722474841901         176251.6980403452         
30540.04231360362         67872.0615876098          0.8318743151146061        9.635926585594776         317.4420184525335         41.29724058338665         32.92136126681317         176450.8609710261         
30540.04486815288         67860.78629107587         0.8318437264677562        9.635799027045914         317.4384685614178         41.30340673345923         40.26107837159567         176671.5740274754         
30540.04731442274         67850.50515335808         0.8318157354677274        9.635751332581449         317.4353389673811         41.30847001759341         46.7567331573185          176882.9317430849         
30540.04969935946         67841.30386761946         0.8317906122399726        9.635758950309681         317.4326250524666         41.31262126122567         52.58726820900456         177088.990276074          
30540.0521234858          67832.92772721389         0.8317676862777997        9.635805206921244         317.4302347566349         41.31610904151461         58.02466946076164         177298.434791062          
30540.05464908198         67825.27078684636         0.8317466838837069        9.63587952949087          317.4281278457224         41.31905599005741         63.19896707613085         177516.6463017231         
30540.05732476755         67818.28464928894         0.8317274845016477        9.635973837177273         317.4262825057579         41.32153617898022         68.18078394255129         177747.8255343041         
30540.06019748176         67811.93855005885         0.831710013429836         9.636081472158505         317.4246817726523         41.3236046801636          73.01552234847517         177996.0280425847         
30540.06331741009         67806.20781596153         0.8316942110128797        9.636196793937854         317.4233096618378         41.32530741058535         77.73489531191642         178265.5898502446         
30540.06673886981         67801.0724662377          0.8316800292918615        9.636314913519071         317.4221505003946         41.32668456667447         82.35904248046546         178561.2039695727         
30540.07050554271         67796.53070145435         0.8316674696728976        9.636431137863234         317.4211914201428         41.32776962103818         86.8809498079287          178886.6445087944         
30540.07464355742         67792.58373313304         0.8316565413592396        9.636541131694067         317.4204181651347         41.32859586683288         91.27126606030853         179244.1689796164         
30540.07916530341         67789.21507698111         0.8316472040042679        9.636641536100896         317.4198112765557         41.32920094664537         95.4952792100611          179634.847833321          
30540.08409574876         67786.37456324656         0.8316393230701646        9.63673066765111          317.4193451118605         41.32962677354199         99.54066750842976         180060.8383115265         
30540.09006503126         67783.77262779308         0.8316320980508032        9.636815528314239         317.4189622950234         41.32993594069129         103.8058097671006         180576.5843190369         
30540.09610825716         67781.79964154397         0.831626615826113         9.636881469559796         317.4187060795239         41.33010831109764         107.5576327679191         181098.7190369284         
30540.10332629616         67780.04506224548         0.8316217381693977        9.636940658286013         317.418508221623          41.33020683339303         111.447924247585          181722.3576069809         
30540.11125568007         67778.63370001198         0.8316178135558019        9.636987939352018         317.4183738536304         41.33024038815586         115.1373318572962         182407.4563760078         
30540.11990295758         67777.50812343894         0.831614683532816         9.637024680061653         317.4182858071845         41.33023125247224         118.6160117100704         183154.5811532764         
30540.12933920927         67776.60918959524         0.8316121843500138        9.637052641084694         317.4182299947532         41.33019590856696         121.9056690335052         183969.8732996243         
30540.13965551495         67775.88913318602         0.8316101835442259        9.637073393901799         317.4181961401313         41.33014569106223         125.0295533891982         184861.2021098379         
30540.1509553068          67775.31061965151         0.8316085774483821        9.637088264181118         317.4181768850099         41.33008826743816         128.0082147050772         185837.5041257939         
30540.16335297987         67774.84454652554         0.8316072851673076        9.637098353606346         317.4181669839892         41.33002876112181         130.8591813288546         186908.6630795267         
30540.17697364498         67774.46814739119         0.831606243360686         9.637104573227484         317.4181627106828         41.32997053408228         133.5972940696293         188085.4885442066         
30540.19195526705         67774.16348167931         0.831605402078287         9.637107675607897         317.4181614330524         41.32991571872133         136.2355007533097         189379.9006916117         
30540.20844941311         67773.91635800475         0.8316047217866628        9.637108280741778         317.4181613110065         41.32986559483192         138.785174003383          190804.9949109438         
30540.22662328903         67773.715494875           0.8316041710469768        9.637106898168748         317.4181610774681         41.32982085132926         141.2565668470321         192375.2177904476         
30540.24666140489         67773.55189516993         0.8316037247800209        9.637103945040174         317.4181598786939         41.32978177429378         143.6590846855667         194106.5110005322         
30540.26876747165         67773.41836357367         0.8316033629225127        9.637099761077682         317.4181571565131         41.3297483815473          146.0015240360541         196016.4751693024         
30540.29316733285         67773.30912978444         0.8316030693713836        9.637094620649163         317.4181525603951         41.32972051913655         148.2923554459191         198124.6231765486         
30540.32011075141         67773.21956370729         0.8316028311756186        9.637088742805393         317.4181458810294         41.32969793418255         150.5398328493127         200452.5345402304         
30540.34987533381         67773.14594518344         0.831602637871411         9.637082298994645         317.4181369986626         41.32968032758383         152.752273748764          203024.1944592213         
30540.38112533381         67773.08792504504         0.8316024877261998        9.637075755763828         317.4181264263772         41.32966791099764         154.8344703436269         205724.1944592213         
30540.41237533381         67773.04346549831         0.8316023743607875        9.637069508637955         317.4181149350543         41.32966007742159         156.7205127625277         208424.1944592213         
30540.44362533381         67773.00860069868         0.8316022866243241        9.637063571578166         317.4181027789276         41.32965568946123         158.4481138088027         211124.1944592213         
30540.47487533381         67772.98074324895         0.8316022172118895        9.637057932804776         317.4180901310233         41.32965395587824         160.0457144637203         213824.1944592213         
30540.50612533381         67772.9581470376          0.8316021611830895        9.637052570014568         317.4180771077745         41.32965431453887         161.5352707196403         216524.1944592213         
30540.53737533381         67772.93959806621         0.8316021151141452        9.637047457900051         317.4180637873            41.32965635696579         162.9340794471505         219224.1944592213         
30540.56862533381         67772.92422911548         0.8316020765917712        9.637042571765317         317.4180502223139         41.32965977896848         164.256012755545          221924.1944592213         
30540.59987533381         67772.91140482822         0.8316020438987825        9.637037889076703         317.4180364488369         41.32966434811454         165.5123754593817         224624.1944592213         
30540.63112533381         67772.90064849018         0.8316020158105724        9.63703338988247          317.4180224916801         41.32966988241429         166.7125151107057         227324.1944592213         
30540.66237533381         67772.89159441114         0.8316019914572452        9.637029056607298         317.4180083674642         41.32967623666335         167.8642652986641         230024.1944592213         
30540.69362533381         67772.8839565188          0.8316019702255268        9.637024873520604         317.4179940857971         41.32968329406987         168.9742739991523         232724.1944592213         
30540.72487533381         67772.87750747388         0.8316019516855505        9.637020826073284         317.4179796491698         41.32969096147364         170.0482510652838         235424.1944592213         
30540.75612533381         67772.87206471244         0.831601935534159         9.637016900244717         317.4179650520834         41.32969916686876         171.0911578253978         238124.1944592213         
30540.78737533381         67772.86748105337         0.8316019215502872        9.637013081999402         317.4179502798976         41.32970785821115         172.1073545882744         240824.1944592213         
30540.81862533381         67772.86363826419         0.8316019095603192        9.637009356921748         317.4179353078143         41.32971700271545         173.1007171363111         243524.1944592213         
30540.84987533381         67772.86044247341         0.8316018994125258        9.637005710060903         317.4179201003231         41.32972658606449         174.0747301198926         246224.1944592213         
30540.88112533381         67772.85782066555         0.8316018909601439        9.637002125980025         317.4179046112894         41.32973661118193         175.0325631037645         248924.1944592213         
30540.91237533381         67772.85571776031         0.831601884052556         9.636998588975203         317.4178887847166         41.32974709644423         175.9771335184726         251624.1944592213         
30540.94362533381         67772.85409398556         0.8316018785336855        9.636995083402685         317.4178725560633         41.32975807341065         176.9111597205612         254324.1944592213         
30540.97487533381         67772.85292241586         0.8316018742462588        9.636991594043023         317.4178558538734         41.32976958430259         177.8372066243838         257024.1944592213         
30541.00612533381         67772.85218666632         0.8316018710402328        9.636988106427905         317.4178386014069         41.32978167955403         178.7577258443765         259724.1944592213         
30541.03737533381         67772.85187880902         0.8316018687835143        9.636984607071435         317.4178207179369         41.32979441577497         179.675091918901          262424.1944592213         
30541.06862533381         67772.85199761711         0.8316018673731655        9.636981083561189         317.4178021194108         41.32980785443229         180.5916359351142         265124.1944592213         
30541.09987533381         67772.85254724833         0.8316018667455582        9.636977524493128         317.417782718242          41.32982206146966         181.5096777128155         267824.1944592213         
30541.13112533381         67772.85353646398         0.8316018668843869        9.63697391925257          317.4177624220856         41.3298371079891          182.431557617374          270524.1944592213         
30541.16237533381         67772.85497845257         0.8316018678259702        9.636970257663659         317.4177411315433         41.32985307201474         183.3596690496892         273224.1944592213         
30541.19362533381         67772.8568912972          0.8316018696618019        9.63696652954247          317.4177187368119         41.32987004128289         184.2964927018762         275924.1944592213         
30541.22487533381         67772.8592991047          0.8316018725387924        9.636962724192461         317.4176951133337         41.32988811695772         185.2446337754617         278624.1944592213         
30541.25612533381         67772.86223380944         0.8316018766579971        9.63695882987964          317.4176701165007         41.3299074181736          186.2068635446186         281324.1944592213         
30541.28737533381         67772.86573767947         0.8316018822728567        9.63695483331662          317.4176435754222         41.32992808734953         187.1861669291531         284024.1944592213         
30541.31862533381         67772.86986659448         0.831601889688094         9.636950719173537         317.4176152856688         41.32995029630759         188.1857981502914         286724.1944592213         
30541.34987533381         67772.87469423168         0.8316018992604718        9.636946469621526         317.4175850007816         41.32997425334722         189.2093471219875         289424.1944592213         
30541.38112533381         67772.88031739512         0.8316019114027204        9.636942063904749         317.4175524221608         41.33000021157753         190.2608200498814         292124.1944592213         
30541.41237533381         67772.88686286409         0.8316019265921903        9.636937477929148         317.417517186739          41.33002847899876         191.3447388726549         294824.1944592213         
30541.44362533381         67772.89449634077         0.8316019453862763        9.636932683849677         317.4174788515526         41.33005943107285         192.4662658449369         297524.1944592213         
30541.47487533381         67772.90343438726         0.8316019684475336        9.636927649635524         317.4174368739131         41.33009352687561         193.6313619734195         300224.1944592213         
30541.50612533381         67772.9139607354          0.8316019965827985        9.636922338588596         317.4173905852564         41.33013133045056         194.8469915682726         302924.1944592213         
30541.53737533381         67772.92644915539         0.8316020308028397        9.636916708789087         317.417339155775          41.33017353979571         196.1213904898173         305624.1944592213         
30541.56862533381         67772.94139641238         0.8316020724126802        9.636910712446738         317.4172815454044         41.33022102718697         197.4644237962334         308324.1944592213         
30541.59987533381         67772.95947113856         0.8316021231488124        9.63690429515399          317.4172164342518         41.33027489657853         198.8880711964111         311024.1944592213         
30541.63112533381         67772.98158849358         0.8316021853902509        9.636897395090006         317.4171421214618         41.33033656715905         200.4070990625021         313724.1944592213         
30541.66237533381         67773.0090278568          0.8316022624899967        9.63688994235501          317.4170563745378         41.33040789779163         202.0400113094261         316424.1944592213         
30541.69362533381         67773.04362475572         0.8316023593108617        9.636881858915951         317.416956198866          41.33049137696089         203.8104285743017         319124.1944592213         
30541.72487533381         67773.08809593481         0.8316024831239814        9.636873060340305         317.4168374746971         41.3305904208779          205.7491460168741         321824.1944592213         
30541.75612533381         67773.14661437129         0.8316026451840632        9.63686346213643          317.4166943658072         41.33070985668576         207.8973059028419         324524.1944592213         
30541.78737533381         67773.22587976573         0.8316028636415748        9.636852997531003         317.4165183174953         41.33085673622056         210.3114806408783         327224.1944592213         
30541.81862533381         67773.337237649           0.8316031692790484        9.636841663859787         317.4162962772077         41.33104177053512         213.0721986958505         329924.1944592213         
30541.84377275912         67773.46356406444         0.8316035148996308        9.636832023664407         317.416070417875          41.33122962420581         215.6247246707176         332096.9320062432         
30541.86881745381         67773.64179882228         0.8316040012671251        9.636822274696959         317.4157856199629         41.33146586203092         218.5569270580824         334260.7936276356         
30541.88883975304         67773.84413048948         0.8316045521413767        9.636814855856437         317.4154972709997         41.33170424222843         221.2700973622512         335990.7202812494         
30541.90877827639         67774.13132613004         0.8316053324434487        9.636808665985408         317.4151337689191         41.33200353728732         224.4057905533104         337713.4086980601         
