Sat1.A1ModJulian          Sat1.Earth.SMA            Sat1.EarthMJ2000Eq.EquinoctialH   Sat1.EarthMJ2000Eq.EquinoctialK   Sat1.EarthMJ2000Eq.EquinoctialP   Sat1.EarthMJ2000Eq.EquinoctialQ   Sat1.EarthMJ2000Eq.MLONG   Sat1.ElapsedSecs          
30538.29083385107         67773.25378871373         -0.01891883330215464              0.8313878831320446                -0.05698147739000376              0.06212452665682466               50.20448006673358          25123.0103506241          
30538.32091200566         67773.18187519744         -0.01891920608318207              0.8313876841861945                -0.05698144869840051              0.06212447575335014               55.53262972553331          27721.76290737698         
30538.35216200566         67773.12576965491         -0.0189195268951745               0.8313875303104643                -0.05698142160975478              0.06212442322319544               61.06835876064328          30421.76290737698         
30538.38341200566         67773.0827024051          -0.01891979744990532              0.8313874132829941                -0.05698139728296034              0.06212437180514419               66.60408368350591          33121.76290737698         
30538.41466200566         67773.04887286398         -0.01892002985397191              0.8313873221393707                -0.05698137551062338              0.06212432180813792               72.13980549628545          35821.76290737698         
30538.44591200566         67773.02179409297         -0.01892023259271364              0.8313872496417206                -0.05698135602679746              0.06212427330218077               77.67552491138188          38521.76290737698         
30538.47716200566         67772.99978526305         -0.01892041177762689              0.8313871908516433                -0.05698133856672032              0.0621242262352454                83.2112424409615           41221.76290737698         
30538.50841200566         67772.98167792908         -0.01892057192434223              0.8313871423097186                -0.05698132289047634              0.06212418049802031               88.74695845445635          43921.76290737698         
30538.53966200566         67772.96663895926         -0.01892071645345531              0.8313871015450097                -0.0569813087904068               0.06212413596020362               94.28267321767457          46621.76290737698         
30538.57091200566         67772.95406004004         -0.01892084802126479              0.8313870667712078                -0.05698129609117551              0.06212409249042183               99.81838692100172          49321.76290737698         
30538.60216200566         67772.94348673873         -0.01892096874233777              0.8313870366915143                -0.05698128464663425              0.06212404996615523               105.3540997008504          52021.76290737698         
30538.63341200566         67772.93457195333         -0.01892108034104537              0.8313870103681387                -0.05698127433549065              0.06212400827721774               110.8898116566455          54721.76290737698         
30538.66466200566         67772.92704490782         -0.01892118425522927              0.8313869871306996                -0.05698126505679609              0.06212396732494317               116.4255228645162          57421.76290737698         
30538.69591200566         67772.92069035223         -0.01892128170703128              0.8313869665082774                -0.05698125672580349              0.06212392701856873               121.9612333882163          60121.76290737698         
30538.72716200566         67772.91533460848         -0.01892137375109658              0.8313869481762137                -0.05698124927050579              0.06212388727001981               127.496943287432           62821.76290737698         
30538.75841200566         67772.91083625866         -0.0189214613073753               0.8313869319127195                -0.05698124262901896              0.06212384798816314               133.0326526234915          65521.76290737698         
30538.78966200566         67772.90707995971         -0.01892154518378765              0.8313869175629229                -0.05698123674786115              0.06212380907348376               138.5683614625053          68221.76290737698         
30538.82091200566         67772.90397230427         -0.01892162609260155              0.8313869050095538                -0.05698123158107878              0.06212377041397345               144.104069876092           70921.76290737698         
30538.85216200566         67772.90143893963         -0.01892170466326124              0.8313868941503115                -0.05698122709008525              0.06212373188277246               149.6397779400302          73621.76290737698         
30538.88341200566         67772.89942238056         -0.01892178145346603              0.8313868848822038                -0.05698122324401405              0.06212369333778694               155.1754857313647          76321.76290737698         
30538.91466200566         67772.89788013467         -0.01892185695952851              0.8313868770929574                -0.05698122002036061              0.06212365462316088               160.7111933246384          79021.76290737698         
30538.94591200566         67772.89678291825         -0.01892193162644039              0.831386870659145                 -0.05698121740569714              0.062123615572167                 166.2469007879747          81721.76290737698         
30538.97716200566         67772.89611287254         -0.01892200585767978              0.8313868654501273                -0.0569812153962939               0.06212357601085051               171.7826081796918          84421.76290737698         
30539.00841200566         67772.89586179693         -0.01892208002459823              0.831386861336422                 -0.05698121399855358              0.06212353576164731               177.3183155459967          87121.76290737698         
30539.03966200566         67772.89602948753         -0.01892215447521606              0.8313868582008258                -0.05698121322925373              0.06212349464621243               182.8540229201033          89821.76290737698         
30539.07091200566         67772.89662230933         -0.01892222954237244              0.8313868559505334                -0.05698121311567472              0.06212345248681702               188.3897303228966          92521.76290737698         
30539.10216200566         67772.89765214163         -0.01892230555136577              0.831386854528706                 -0.05698121369575862              0.06212340910586699               193.9254377650488          95221.76290737698         
30539.13341200566         67772.89913582511         -0.01892238282742063              0.8313868539242741                -0.0569812150184917               0.06212336432332376               199.4611452503166          97921.76290737698         
30539.16466200566         67772.90109521488         -0.01892246170348743              0.8313868541792875                -0.05698121714472505              0.06212331795201774               204.9968527796429          100621.762907377          
30539.19591200566         67772.90355791853         -0.01892254252900132              0.8313868553936354                -0.05698122014865471              0.0621232697910086                210.53256035564            103321.762907377          
30539.22716200566         67772.90655877934         -0.01892262568030433              0.8313868577275039                -0.05698122412018016              0.06212321961723084               216.0682679870581          106021.762907377          
30539.25841200566         67772.91014216517         -0.01892271157349647              0.8313868614023419                -0.05698122916836328              0.06212316717565582               221.6039756929207          108721.762907377          
30539.28966200566         67772.91436514819         -0.01892280068056873              0.8313868667014493                -0.05698123542623432              0.06212311216810201               227.1396835061182          111421.762907377          
30539.32091200566         67772.91930171952         -0.01892289354983365              0.8313868739715031                -0.05698124305725134              0.06212305424064002               232.6753914763696          114121.762907377          
30539.35216200566         67772.92504828102         -0.0189229908319486               0.8313868836265135                -0.05698125226383393              0.06212299296929075               238.2110996725699          116821.762907377          
30539.38341200566         67772.9317308059          -0.01892309331327397              0.8313868961559419                -0.05698126329858091              0.06212292784340595               243.7468081846326          119521.762907377          
30539.41466200566         67772.93951428217         -0.01892320195898288              0.8313869121391374                -0.05698127647907278              0.06212285824574854               249.2825171250118          122221.762907377          
30539.44591200566         67772.94861538705         -0.01892331796935243              0.8313869322690489                -0.05698129220760768              0.06212278342781167               254.8182266301657          124921.762907377          
30539.47716200566         67772.95931986331         -0.01892344285423128              0.8313869573895598                -0.05698131099790967              0.06212270247824535               260.3539368623379          127621.762907377          
30539.50841200566         67772.97200691738         -0.0189235785331743               0.8313869885530779                -0.05698133351194051              0.06212261428126178               265.8896480121995          130321.762907377          
30539.53966200566         67772.98718437554         -0.01892372747284178              0.8313870271088349                -0.05698136061171577              0.06212251746034333               271.4253603031678          133021.762907377          
30539.57091200566         67773.00554077289         -0.01892389288017861              0.8313870748387714                -0.05698139343396797              0.06212241030013312               276.9610739986334          135721.762907377          
30539.60216200566         67773.02802486725         -0.01892407898177684              0.8313871341691922                -0.05698143350052531              0.06212229063545766               282.4967894139803          138421.762907377          
30539.63341200566         67773.05597097668         -0.01892429144077511              0.8313872085070407                -0.05698148288611878              0.06212215568996375               288.0325069363424          141121.762907377          
30539.66466200566         67773.09130360511         -0.01892453800071515              0.8313873027891051                -0.05698154448145656              0.06212200183591226               293.5682270568576          143821.762907377          
30539.69591200566         67773.13688486441         -0.01892482951764036              0.8313874244114371                -0.05698162242001262              0.06212182422756386               299.103950423489           146521.762907377          
30539.72716200566         67773.19713140663         -0.01892518168371412              0.8313875848726952                -0.0569817227978638               0.06212161622601938               304.6396779288656          149221.762907377          
30539.75841200566         67773.27916907634         -0.01892561804149003              0.8313878028384273                -0.05698185494376937              0.06212136846853435               310.1754108607195          151921.762907377          
30539.78951874782         67773.39449761772         -0.01892617263179397              0.8313881085472581                -0.05698203282371492              0.06212106883946709               315.6857739288249          154609.3854303821         
30539.81434051656         67773.52462891128         -0.01892674035788743              0.831388452940574                 -0.05698222400875813              0.06212077852977386               320.0828008631113          156753.9862489211         
30539.83906291518         67773.70849463521         -0.01892746877852109              0.8313889390679651                -0.05698247979564464              0.06212042805010225               324.4622339857214          158890.0014895946         
30539.85883046639         67773.91747237415         -0.01892822135718927              0.8313894913152573                -0.05698275375567179              0.06212008915493001               327.9639529598772          160597.9179141345         
30539.87851506916         67774.21434724529         -0.01892919192323154              0.8313902757347401                -0.05698311835888019              0.06211968269446996               331.4509894468709          162298.6675939523         
30539.89430176415         67774.55473434177         -0.0189302010284911               0.8313911752546798                -0.05698350810368324              0.06211929204327094               334.2475412153305          163662.6380412723         
30539.91001854398         67775.04095409838         -0.01893150315760932              0.8313924606787636                -0.05698402392051653              0.06211882949836793               337.0317226777711          165020.5678180908         
30539.92268593164         67775.60443098239         -0.01893286091625072              0.8313939513126614                -0.0569845748318123               0.06211839021662156               339.2757288525775          166115.0301124086         
30539.93529295992         67776.41354776047         -0.01893460180976203              0.8313960937338624                -0.05698529870481575              0.06211788200456834               341.5090628913665          167204.2773553636         
30539.94553629567         67777.3641821921          -0.01893641197870057              0.8313986138484519                -0.05698607189790367              0.0621174100638527                343.3236912027741          168089.3015644513         
30539.95572575964         67778.73606585912         -0.01893868980915845              0.8314022561078409                -0.056987077371725                0.06211688680275432               345.1288061913922          168969.6712511592         
30539.96501624529         67780.59383631093         -0.01894130103893849              0.8314071977686961                -0.05698828508257768              0.06211637171041191               346.7747036620931          169772.3692113301         
30539.97223656395         67782.68602193064         -0.01894374336166189              0.8314127746238673                -0.05698948850295628              0.06211596404825327               348.0538943784106          170396.2047433248         
30539.97851971444         67785.23018373719         -0.01894615380609183              0.8314195710400902                -0.05699078466401512              0.06211562920106786               349.1670994498854          170939.0689460677         
30539.98410787437         67788.34342406568         -0.01894842600304829              0.8314279072716146                -0.05699218098209612              0.06211537883293314               350.1572290824752          171421.8859636341         
30539.98966751334         67792.6217417618          -0.01895054749299841              0.8314393942125816                -0.05699384209028025              0.06211522064109199               351.1423903278312          171902.2387705045         
30539.99470906128         67797.99562861076         -0.01895183654502269              0.8314538674620444                -0.05699561024060779              0.06211521362901182               352.0358627332359          172337.8285129904         
30539.99927690915         67804.62944514563         -0.01895161440289979              0.8314717949405441                -0.0569974254449537               0.06211538125866726               352.8455376729362          172732.4905687245         
30540.00345295529         67812.7186368611          -0.01894893154516309              0.8314937376038912                -0.05699922121151695              0.06211573307427769               353.5859636873237          173093.3009554516         
30540.00679192819         67820.98189919887         -0.01894364196372751              0.8315162391593173                -0.05700068462076448              0.06211617502767322               354.1781816522716          173381.7882142961         
30540.01010791699         67831.08177324015         -0.01893375408615257              0.8315438570941894                -0.05700206279092621              0.06211674759643983               354.7665884361117          173668.2896460523         
30540.01274557039         67840.58285862239         -0.01892090915364567              0.8315699548809394                -0.05700301161599349              0.06211725906930498               355.2348857385588          173896.1829001782         
30540.01330111555         67842.74925040429         -0.01891747240509028              0.8315759221455615                -0.05700318538964542              0.06211736662137086               355.3335547135032          173944.1820020671         
30540.01387739829         67845.05468225678         -0.01891359713100407              0.8315822794485836                -0.05700335382322175              0.06211747601370376               355.4359215351696          173993.9728303696         
30540.01449124258         67847.57310438335         -0.01890909908162192              0.8315892326023372                -0.05700351877061865              0.06211758871114646               355.5449778226192          174047.0089774579         
30540.01641969168         67855.86337804758         -0.01889220077771824              0.8316121881258426                -0.05700392545349209              0.06211789719566024               355.8877145323487          174213.6269796174         
30540.01879884925         67866.66413358915         -0.01886462663109404              0.831642270217919                 -0.05700415024720751              0.06211809931379431               356.3108504889776          174419.1861933097         
30540.02115092368         67877.46971980143         -0.01882880098781221              0.8316726209619886                -0.05700402644774516              0.06211794859431778               356.7295320121432          174622.4054245977         
30540.02344988047         67887.42712636679         -0.01878471102132165              0.8317009269461907                -0.0570035725185318               0.06211727074811706               357.139128154375           174821.0352910683         
30540.02574189483         67895.8735100406          -0.0187318398959148               0.8317254028288119                -0.05700286391478513              0.06211587598462995               357.5478391016588          175019.0653317841         
30540.02808092234         67902.01404860041         -0.01866993684953687              0.8317438951201122                -0.05700203987796718              0.06211355060591555               357.9652371033075          175221.1573082604         
30540.03040180067         67904.84738485994         -0.018603127351453                0.8317535570895339                -0.05700136050010112              0.06211028058003975               358.3795933051611          175421.6811960912         
30540.03132480019         67904.96832197848         -0.01857583909283263              0.8317546886544814                -0.05700118856052522              0.06210872699151327               358.5444039167721          175501.4283551951         
30540.03177588579         67904.81506226232         -0.01856247317518078              0.8317546653181794                -0.05700113281350272              0.06210792034540778               358.6249498788112          175540.402150224          
30540.03219046492         67904.55223055338         -0.01855020589592191              0.8317543116897604                -0.05700109996323772              0.06210715354556275               358.6989760295734          175576.2217878364         
30540.03232300454         67904.44378308587         -0.01854629132648539              0.831754131998018                 -0.05700109338540535              0.06210690351646521               358.7226415591692          175587.6732105855         
30540.03278746072         67903.97156275176         -0.01853261587691128              0.8317532502355997                -0.05700108609318844              0.06210600972168978               358.8055701741887          175627.8022243408         
30540.03376210298         67902.52695748919         -0.0185042441899465               0.8317501553663538                -0.05700115571407817              0.06210405404027614               -1.020422333541787         175712.0113157784         
30540.03570110283         67897.98046575022         -0.01845000363925939              0.8317393747272938                -0.05700166907117182              0.06209992761428947               -0.6743377902442855        175879.5409030281         
30540.03783654034         67890.87735385011         -0.01839533742605239              0.8317216242197829                -0.05700283876247308              0.0620952356476458                -0.2934023621989623        176064.0427041566         
30540.04000847711         67882.14462236836         -0.0183466301009635               0.8316992222976755                -0.05700463254950292              0.06209058237253626               0.09376055781358482        176251.6980403452         
30540.04231360362         67872.0615876098          -0.01830315259126632              0.8316729349645903                -0.05700706236989262              0.06208603639450255               0.504326424974167          176450.8609710261         
30540.04486815288         67860.78629107587         -0.01826450482145978              0.8316431885895477                -0.05701015067406737              0.0620816785491766                0.9589185952765282         176671.5740274754         
30540.04731442274         67850.50515335808         -0.0182358238255139               0.831615820256638                 -0.05701325806162541              0.06207825573960774               1.393886810276757          176882.9317430849         
30540.04969935946         67841.30386761946         -0.01821441166247907              0.8315911602574538                -0.05701624373137226              0.06207560444429706               1.817662218551147          177088.990276074          
30540.0521234858          67832.92772721389         -0.01819798117573058              0.8315685885223494                -0.05701910839922161              0.06207352514906771               2.248159160377531          177298.434791062          
30540.05464908198         67825.27078684636         -0.01818532999850913              0.8315478578677167                -0.05702183285699767              0.0620719094016967                2.696464837002455          177516.6463017231         
30540.05732476755         67818.28464928894         -0.01817569671393217              0.8315288645166817                -0.05702439273318035              0.06207068321420011               3.171224919169555          177747.8255343041         
30540.06019748176         67811.93855005885         -0.01816852638246152              0.8315115459742862                -0.05702676684704431              0.06206978663727473               3.680777519293899          177996.0280425847         
30540.06331741009         67806.20781596153         -0.01816338311810119              0.8314958521520366                -0.05702893899413416              0.06206916728089221               4.234030143087794          178265.5898502446         
30540.06673886981         67801.0724662377          -0.0181599098445902               0.8314817429128243                -0.05703089709245849              0.06206877792770556               4.840618294915733          178561.2039695727         
30540.07050554271         67796.53070145435         -0.0181578074820461               0.8314692262131925                -0.05703262718074057              0.06206857541846121               5.508289222332063          178886.6445087944         
30540.07464355742         67792.58373313304         -0.01815679989841387              0.8314583172974226                -0.05703411892414131              0.06206851752559807               6.241678497594561          179244.1689796164         
30540.07916530341         67789.21507698111         -0.01815662229240067              0.8314489815948107                -0.05703537342726284              0.06206856315801413               7.042987681818798          179634.847833321          
30540.08409574876         67786.37456324656         -0.01815703559220735              0.8314410897562767                -0.05703640845558632              0.06206867590794301               7.916647842505306          180060.8383115265         
30540.09006503126         67783.77262779308         -0.01815794659926655              0.8314338431190295                -0.05703732780076438              0.06206884397913206               8.974313225577578          180576.5843190369         
30540.09610825716         67781.79964154397         -0.0181590435895164               0.8314283356286983                -0.05703799749389046              0.06206901564079675               10.04502315406489          181098.7190369284         
30540.10332629616         67780.04506224548         -0.01816037854966441              0.8314234276509312                -0.05703856381474801              0.06206920169636083               11.3238291026459           181722.3576069809         
30540.11125568007         67778.63370001198         -0.01816175574821133              0.8314194720184721                -0.05703899054602666              0.06206937389725486               12.72861779882786          182407.4563760078         
30540.11990295758         67777.50812343894         -0.0181630975966873               0.8314163119358911                -0.05703930441642136              0.06206952400197634               14.26055340045194          183154.5811532764         
30540.12933920927         67776.60918959524         -0.01816436577386876              0.8314137844511807                -0.0570395311568486               0.06206964938068597               15.93223169110712          183969.8732996243         
30540.13965551495         67775.88913318602         -0.01816554203150477              0.8314117574686822                -0.05703969124460311              0.06206974997299824               17.75979025209513          184861.2021098379         
30540.1509553068          67775.31061965151         -0.01816661962157966              0.8314101274444802                -0.05703980053436269              0.0620698270323915                19.76155397647155          185837.5041257939         
30540.16335297987         67774.84454652554         -0.01816759854897012              0.8314088134644131                -0.0570398712599657               0.06206988246621883               21.95778912337247          186908.6630795267         
30540.17697364498         67774.46814739119         -0.0181684827194792               0.8314077520880742                -0.05703991287606797              0.06206991846036279               24.37065970846269          188085.4885442066         
30540.19195526705         67774.16348167931         -0.01816927829309503              0.8314068932190168                -0.05703993270933547              0.06206993726453811               27.02460643652357          189379.9006916117         
30540.20844941311         67773.91635800475         -0.0181699925372833               0.8314061971557992                -0.05703993644015005              0.06206994105897495               29.94647927091961          190804.9949109438         
30540.22662328903         67773.715494875           -0.01817063315530957              0.8314056322839439                -0.05703992847128786              0.06206993187958355               33.16589830540566          192375.2177904476         
30540.24666140489         67773.55189516993         -0.01817120783685162              0.8314051733503675                -0.05703991220833785              0.06206991157590017               36.71554881246578          194106.5110005322         
30540.26876747165         67773.41836357367         -0.01817172398470372              0.8314048001253398                -0.05703989027622917              0.06206988179065243               40.63151726434471          196016.4751693024         
30540.29316733285         67773.30912978444         -0.01817218856765575              0.8314044963497418                -0.05703986468630197              0.06206984395036529               44.95381068126728          198124.6231765486         
30540.32011075141         67773.21956370729         -0.01817260800958419              0.8314042489291441                -0.05703983696794977              0.06206979926418672               49.72667318472368          200452.5345402304         
30540.34987533381         67773.14594518344         -0.01817298815984482              0.8314040472694556                -0.05703980827046294              0.06206974872237645               54.99928114052598          203024.1944592213         
30540.38112533381         67773.08792504504         -0.01817331846415669              0.831403889868459                 -0.05703978081245616              0.06206969585484346               60.53501602242326          205724.1944592213         
30540.41237533381         67773.04346549831         -0.01817359640519517              0.83140377040052                  -0.05703975611091639              0.06206964398854245               66.07074677540724          208424.1944592213         
30540.44362533381         67773.00860069868         -0.01817383455463516              0.8314036774373718                -0.05703973397345056              0.0620695934669172                71.60647440429665          211124.1944592213         
30540.47487533381         67772.98074324895         -0.01817404172357992              0.8314036034797784                -0.05703971414256369              0.06206954438599056               77.14219961246573          213824.1944592213         
30540.50612533381         67772.9581470376          -0.01817422427152296              0.831403543447172                 -0.05703969635948945              0.06206949671734671               82.67792289781947          216524.1944592213         
30540.53737533381         67772.93959806621         -0.01817438691739586              0.8314034938118174                -0.05703968038910245              0.06206945037498524               88.2136446148065           219224.1944592213         
30540.56862533381         67772.92422911548         -0.01817453325757165              0.8314034520812478                -0.05703966602743573              0.06206940525157226               93.74936501680375          221924.1944592213         
30540.59987533381         67772.91140482822         -0.01817466610460627              0.831403416476393                 -0.05703965310146472              0.06206936123714695               99.2850842866104           224624.1944592213         
30540.63112533381         67772.90064849018         -0.01817478771251267              0.8314033857230873                -0.05703964146566241              0.06206931822729743               104.8208025592796          227324.1944592213         
30540.66237533381         67772.89159441114         -0.01817489992812865              0.8314033589108591                -0.05703963099750768              0.06206927612483672               110.3565199395705          230024.1944592213         
30540.69362533381         67772.8839565188          -0.01817500429336484              0.8314033353925844                -0.05703962159304476              0.06206923483753338               115.8922365152019          232724.1944592213         
30540.72487533381         67772.87750747388         -0.01817510211451068              0.8314033147097404                -0.05703961316305649              0.0620691942737176                121.4279523664994          235424.1944592213         
30540.75612533381         67772.87206471244         -0.0181751945095859               0.8314032965346592                -0.05703960563012103              0.0620691543371843                126.9636675727554          238124.1944592213         
30540.78737533381         67772.86748105337         -0.01817528244140516              0.8314032806251761                -0.05703959892663241              0.06206911492253125               132.4993822155727          240824.1944592213         
30540.81862533381         67772.86363826419         -0.0181753667417485               0.8314032667894518                -0.05703959299372872              0.06206907591178638               138.0350963795473          243524.1944592213         
30540.84987533381         67772.86044247341         -0.01817544813033503              0.831403254859988                 -0.05703958778096837              0.0620690371728476                143.5708101507995          246224.1944592213         
30540.88112533381         67772.85782066555         -0.01817552723098188              0.8314032446763502                -0.05703958324652961              0.062068998559892                 149.1065236140081          248924.1944592213         
30540.91237533381         67772.85571776031         -0.0181756045862907               0.8314032360760232                -0.0570395793576851               0.06206895991555036               154.6422368487032          251624.1944592213         
30540.94362533381         67772.85409398556         -0.01817568067144757              0.8314032288925057                -0.0570395760913229               0.06206892107433713               160.1779499255766          254324.1944592213         
30540.97487533381         67772.85292241586         -0.01817575590723073              0.8314032229592879                -0.0570395734343428               0.06206888186662701               165.7136629034828          257024.1944592213         
30541.00612533381         67772.85218666632         -0.01817583067208139              0.8314032181180173                -0.05703957138383768              0.06206884212239783               171.2493758276298          259724.1944592213         
30541.03737533381         67772.85187880902         -0.01817590531306557              0.8314032142289828                -0.05703956994705889              0.06206880167401308               176.7850887292423          262424.1944592213         
30541.06862533381         67772.85199761711         -0.01817598015566895              0.8314032111821054                -0.05703956914124574              0.06206876035747422               182.3208016267419          265124.1944592213         
30541.09987533381         67772.85254724833         -0.01817605551255603              0.8314032089069069                -0.05703956899346179              0.06206871801178931               187.8565145282861          267824.1944592213         
30541.13112533381         67772.85353646398         -0.01817613169161996              0.8314032073803459                -0.05703956954061835              0.06206867447633695               193.3922274353455          270524.1944592213         
30541.16237533381         67772.85497845257         -0.01817620900381073              0.8314032066319521                -0.05703957082987771              0.06206862958631424               198.9279403469126          273224.1944592213         
30541.19362533381         67772.8568912972          -0.0181762877713324               0.8314032067461963                -0.05703957291962463              0.06206858316650771               204.4636532639125          275924.1944592213         
